Varenummer;navn;poeng
2775401;I Clivi Brazan Friulano 2015;89
2903201;Patrice Moreux Pouilly-Fumé 2017;89
2903401;Ànima Negra Àn/2 2017;89
2928001;Non Dos Sisto Na 2013;89
2953201;Benito Ferrara Greco di Tufo Vigna Cicogna 2017;89
2969102;Oremus Tokaji Late Harvest 2017;89
3005001;Reverdy Sancerre 2018;89
3016601;Wachter Wiesler Ried Weinberg Blaufränkisch 2014;89
2038201;Valcerasa Etna Bianco 2013;89
2043201;Ca'Rugate Soave Classico Monte Alto 2016;89
2052301;La Baronne Les Chemins de Traverse 2014;89
2124201;Terenzi Morellino di Scansano 2017;89
2127001;Ch. Grange Cochard Morgon Vieilles Vignes 2016;89
2127101;Ch. Grange Cochard Morgon Les Charmes 2016;89
5260001;Suertes del Marqués Trenzado 2014;89
5270901;Marqués de la Concordia Hacienda Abascal Producción Limitada 2011;89
3918701;Clos Lentiscus Blanc de Blancs Brut Nature 2013;89
3922401;Richard Rottiers Beaujolais Villages La Sambinerie 2017;89
3922501;Thillardon Chénas Les Blémonts 2014;89
3927001;Bernabeleva Navaherreros Blanco 2017;89
3927101;Bernabeleva Navaherreros 2017;89
3962301;Livio Felluga Sharis 2015;89
3972601;La Conreria d'Scala Les Brugueres 2015;89
3977901;Castello di Gabbiano Bellezza Chianti Classico Gran Selezione 2015;89
3981301;Allram Rosegartl Grüner Veltliner 2015;89
4483701;Matrot Bourgogne Chardonnay 2017;89
4504201;Talenti Rosso di Montalcino 2017;89
4529401;Tissot Patchwork Chardonnay 2017;89
4533101;Quinta do Crasto Reserva 2016;89
4824301;Defaix Chablis 1er Cru Côte de Lechet 2017;89
4824501;Defaix Chablis 2018;89
4828701;Carl Loewen Riesling Alte Reben 2018;89
4838901;Braida Barbera d'Asti Montebruna 2016;89
4840901;Ratzenberger Bacharacher Posten Riesling Spätlese Halbtrocken 2016;89
4841101;Brocard Sainte Claire Chablis Vieilles Vignes 2018;89
4852801;Cavallotto Barbera d'Alba Vigna Cuculo 2016;89
4853501;Bianco di Caselle Etna Bianco Superiore 2014;89
4871201;Loimer Loiserberg Grüner Veltliner 2016;89
4715101;Fritz Haag Brauneberger Juffer Sonnenuhr Riesling Spätlese 2017;89
4738501;Dezat Pouilly Fumé 2018;89
9153501;Georg Breuer Rüdesheim Estate Riesling 2017;89
9185401;Groebe Westhofener Riesling Trocken;89
9195901;Deux Roches Pouilly Fuisse Vieilles Vignes 2017;89
9203301;Leitz Rüdesheimer Klosterlay Riesling Kabinett 2014;89
1392102;Niepoort Tawny 10 Years Old;89
1643701;Le Vigne Di Eli Etna Rosso 2013;89
1684101;Ch. Thivin Cuvée Les Griottes Côte de Brouilly 2018;89
1694301;Fanny Sabre Bourgogne Rouge 2017;89
1704101;Sarnin-Berrux Saint Romain Blanc 2012;89
1720301;Frescobaldi Nipozzano Vecchie Viti Chianti Rúfina Riserva 2015;89
1739701;Scacciadiavoli Montefalco Rosso 2015;89
1740901;Azelia Langhe Nebbiolo 2015;89
1744902;Caliboro Erasmo Torontel Late Harvest 2010;89
1759201;Huber-Verdereau Crémant de Bourgogne Blanc de Noir;89
1771701;Mas Doix Les Crestes 2014;89
1913201;Macho Man Monastrell 2017;89
1946001;La Chablisienne Chablis 1er Cru Montmains 2016;89
897301;Dom. Grand Romane Gigondas 2016;89
897401;Ch. Fuissé Pouilly-Fuissé Tête de Cru 2017;89
920201;Casanova di Neri Rosso di Montalcino 2016;89
924601;Brunet Vouvray Brut;89
938901;Le Vigne Di Eli Etna Bianco 2017;89
1821601;Col d'Orcia Nearco Sant'Antimo 2015;89
1186701;Viña Pomal Reserva 2013;89
1212701;Dry Sack;89
1226301;Foradori Fontanasanta Manzoni Bianco 2018;89
1229601;K. Wechsler Westhofen Riesling Trocken 2017;89
10606001;Serio & Battista Borgogno Seriulin Langhe Rosso;89
7471001;Van Volxem Wiltinger Riesling 2015;89
7484401;Chapuis Frères Bourgogne Aligoté 2018;89
7603401;Dom. de Rapatel Cuvée Facile 2014;89
7629601;Tokaj-Hétsz?l? Dry Furmint 2017;89
7630801;Juliusspital Würzburger Abstleite Silvaner trocken Erste Lage 2017;89
7632901;Gunderloch Rothenberg Riesling Kabinett 2015;89
10001101;Bussia Soprana Langhe Nebbiolo;89
10011401;Prinz Hallgartener Riesling Trocken;89
10013401;Petrussa Schioppettino 2016;89
10019001;Murdoch Hill Ridley Pinot x Three;89
10019601;Claus Preisinger St. Laurent Ancestral Pet Nat;89
10021301;Raúl Pérez Ultreia Saint Jacques 2016;89
10027001;Birichino Bechthold Cinsault Old Vines 2016;89
10029901;Forjas del Salnés Leirana Albariño 2018;89
10030101;Moraza Las Tasugueras 2016;89
10031601;Pierre Luneau-Papin Clos des Allées;89
10031801;Clotaire Michal Beaujolais-Villages Vignes Centenaires;89
10031901;Dom. Les Enfants Sauvages Cool Moon;89
10033501;Markus Molitor Ockfener Bockstein Riesling Spätlese Tørr 2016;89
10033901;Markus Molitor Kinheimer Rosenberg Riesling Spätlese 2016;89
10035001;Markus Molitor Ürziger Würzgarten Riesling Kabinett Tørr 2016;89
10036101;Dom. Les Enfants Sauvages Roi des Lézards;89
9434201;Pieropan Ruberpan Valpolicella Classico Superiore 2016;89
9461101;Il Cancelliere Gioviano 2011;89
9477901;Greywacke Wild Sauvignon 2016;89
9523901;Springfield Estate The Work of Time 2011;89
9542801;Castellare di Castellina Chianti Classico Riserva 2015;89
9586001;Thibert Pouilly-Fuissé Vieilles Vignes 2016;89
9586101;Thibert Pouilly-Fuissé 2016;89
9596501;Dom. Fouassier Sancerre Les Grands Champs 2017;89
9599101;Thibert Saint-Veran 2017;89
9675101;Künstler Hochheimer Stielweg Riesling Alte Reben trocken 2017;89
9678601;Penfolds Bin 311 Chardonnay 2017;89
8318401;Jean Teiller Menetou-Salon Blanc;89
8318501;Combel-la-Serre Le Pur Fruit du Causse;89
11124401;Petra Unger Ried Gottchelle Erste Lage Kremstal Reserve Grüner Veltliner;89
7814401;J. Sunier Morgon 2016;89
7815301;Cosse Maisonneuve Le Combal Cahors 2014;89
7824201;Ch. Simard 2000;89
7843401;Le Cinciole Aluigi Chianti Classico Riserva 2013;89
7843501;Fontodi Filetta di Lamole Chianti Classico 2014;89
7846801;Elgin Ridge MCC 2012;89
7846901;Casa d'Ambra Biancolella Ischia 2016;89
7847401;Ch. Réaut 2015;89
7849601;Shobbrook Sunday 2017;89
7850601;Sohm & Kracher St. Georg Grüner Veltliner 2013;89
7854401;Manoella Red;89
7855201;Ch. des Jacques Côte du Py 2014;89
7855301;Ch. des Jacques Fleurie 2015;89
7855401;Ch. des Jacques Moulin-à-Vent Clos de Rochegrès 2014;89
7864701;Sparkling Tea Grøn;89
7865001;1701 Franciacorta Brut;89
7866001;Thorne & Daughters Rocking Horse 2017;89
7871101;Joncier Lirac Le Classique 2013;89
7894901;Bod. La Garnacha de Mustiguillo 2016;89
7909501;Fusser Forster Musenhang Riesling Kabinett 2017;89
7910301;Karthäuserhofberg Riesling Spätlese 2018;89
7911501;Roagna Langhe Bianco;89
7927501;Ch. Caronne Ste Gemme 2014;89
7927801;Von Buhl Reserve Brut;89
7937101;Punset Barbera d'Alba 2016;89
7949701;Dom. des Hauts Châssis Crozes Hermitage Les Chassis 2016;89
7950001;Dom. des Hauts Châssis Les Calcaires 2016;89
7950501;Knebel Riesling Von den Terrassen 2016;89
7799201;A. Clüsserath Piesporter Goldtröpfchen Riesling feinherb 2017;89
7799601;A. Clüsserath Trittenheimer Apotheke Riesling Kabinett 2017;89
5473101;Chronic Cellars Purple Paradise;89
5482004;Graham's 10 Years Old Tawny;89
5484401;Tripoz Crémant de Bourgogne Nature Brut;89
5484601;Tripoz Mâcon-Vinzelles Les Morandes 2015;89
5485201;Mother Rock Liquid Skin Chenin Blanc 2017;89
5506301;Allegrini La Grola 2016;89
5518101;Monsanto Chianti Classico 2015;89
5540102;Karl May Riesling Auslese 2018;89
5296101;Massa Pertichetta Croatina 2011;89
5322402;M. Chapoutier Banyuls 2016;89
5389701;Casa d'Ambra Ischia Bianco 2017;89
5394701;Contino Rosado 2015;89
5398001;Clarendelle Blanc 2017;89
4873202;Planeta Passito di Noto 2017;89
4875001;Loacker Corte Pavone Rosso di Montalcino 2015;89
4932501;Niepoort Redoma Branco 2018;89
4936501;Tissot Crémant du Jura;89
4991101;Emrich-Schönleber Mineral Riesling Trocken 2016;89
5020601;Dezat Sancerre 2018;89
5024701;Michelot Bourgogne Blanc 2017;89
5028501;Ch. Sainte Roseline Cuvée Prieure Rouge 2012;89
5045301;Colombier Crozes Hermitage 2017;89
5072801;Pardas Xarel-Lo 2016;89
5094901;Louis Jadot Mercurey 2014;89
5117501;Foillard Morgon 2017;89
5147101;Le Boncie 5 2017;89
5168501;Ch. Coutet 2016;89
5179001;COS Pithos Rosso 2015;89
5202101;Meinklang Graupert Pinot Gris 2017;89
5210801;Prà Staforte Soave Classico 2016;89
5227201;Soalheiro Primeras Vinhas Alvarinho 2018;89
5260001;Suertes del Marqués Trenzado 2014;89
5270901;Marqués de la Concordia Hacienda Abascal Producción Limitada 2011;89
5671901;Guillot-Broux Mâcon-Chardonnay les Combettes 2015;89
5672001;Guillot-Broux Mâcon Cruzilles Les Genièvrières 2016;89
5695301;Louis Jadot Chablis 2018;89
5699601;Schaefer Graacher Himmelreich Riesling Kabinett 2017;89
5729401;Piovene Porto Godi Polveriera Rosso 2015;89
5740802;Allram Grüner Veltliner Eiswein 2018;89
5765101;Les Boucauds Sancerre 2018;89
5770101;Kalkmergel Rsl Spätlese Trocken 2017;89
4824301;Defaix Chablis 1er Cru Côte de Lechet 2017;89
4824501;Defaix Chablis 2018;89
4828701;Carl Loewen Riesling Alte Reben 2018;89
4838901;Braida Barbera d'Asti Montebruna 2016;89
4840901;Ratzenberger Bacharacher Posten Riesling Spätlese Halbtrocken 2016;89
4841101;Brocard Sainte Claire Chablis Vieilles Vignes 2018;89
4852801;Cavallotto Barbera d'Alba Vigna Cuculo 2016;89
4853501;Bianco di Caselle Etna Bianco Superiore 2014;89
4871201;Loimer Loiserberg Grüner Veltliner 2016;89
4715101;Fritz Haag Brauneberger Juffer Sonnenuhr Riesling Spätlese 2017;89
4738501;Dezat Pouilly Fumé 2018;89
8033201;Kühn Quarzit Riesling Trocken 2017;89
8070201;Ch. Vieux Clos St Emilion 2004;89
8079001;Clot de l?Oum Saint Bart Vieilles Vignes 2016;89
8120501;Martini Riserva Speciale Rubino;89
8125001;Gentle Folk Blossoms 2016;89
8126201;Ismael Gozalo La Banda del Argilico;89
8126601;Ismael Gozalo Sietejuntos Tempranillo;89
8134001;Wimmer-Czerny Wagram Terrassen Grüner Veltliner 2017;89
8215901;Cant. Tramin Nussbaumer Gewürztraminer 2016;89
8239401;Krásna Hora Cuvée Bernety 2014;89
8242401;Holger Koch Pinot Noir Herrenstück 2016;89
8256401;Böcking Ungsberg Riesling;89
8266601;Ch. Roland La Garde Grand Vin 2002;89
8269901;Pegaso Zeta Garnacha 2016;89
8275101;Suavia Massifitti 2015;89
8278901;Cosse Maisonneuve Le Sid Cahors 2004;89
8279401;Kr sn Hora Pinot Noir 2017;89
8279701;Copain Tous Ensemble Pinot Noir 2016;89
8280001;Caravaglio Occhio di Terra Corinto Nero 2016;89
8283101;Garreliere Cinabre Cabernet Franc 2015;89
8283201;Charly Thévenet Régnié Grain & Granite 2016;89
8285001;Forge Cellars Classique Dry Riesling 2015;89
8285301;Dr. Loosen Graacher Domprobst Riesling GG 2016;89
8287301;Lalomba;89
8301901;Dom. des Tourelles Cinsault Vieilles Vignes 2017;89
8303201;Porzelt Klingenmünster Spätburgunder Muschelkalk;89
8303701;Puech-Haut Prestige;89
8305101;Wageck Schützenhaus Riesling Trocken;89
8305401;Aval Cidre Artisanal;89
8314601;Le Grand Cros Rosé 2017;89
8316901;Schieferkopf Riesling via Saint-Jacques;89
8317601;Krásná Hora Blanc de Noir 2016;89
7813301;Dievole Novecento Chianti Classico Riserva 2015;89
7814401;J. Sunier Morgon 2016;89
7815301;Cosse Maisonneuve Le Combal Cahors 2014;89
7824201;Ch. Simard 2000;89
7843401;Le Cinciole Aluigi Chianti Classico Riserva 2013;89
7843501;Fontodi Filetta di Lamole Chianti Classico 2014;89
8314601;Le Grand Cros Rosé 2017;89
8316901;Schieferkopf Riesling via Saint-Jacques;89
8317601;Krásná Hora Blanc de Noir 2016;89
9153501;Georg Breuer Rüdesheim Estate Riesling 2017;89
9185401;Groebe Westhofener Riesling Trocken;89
9195901;Deux Roches Pouilly Fuisse Vieilles Vignes 2017;89
9203301;Leitz Rüdesheimer Klosterlay Riesling Kabinett 2014;89
9211001;Dom. Vacheron Sancerre 2018;89
9213001;Prà Monte Grande Soave Classico 2016;89
9240301;Valli Unite San Vito Timorasso 2015;89
9273701;Oremus Mandolás Tokaji Dry 2016;89
9303201;Fouassier Sancerre Les Romains 2016;89
9308802;Rabl Riesling Trockenbeerenauslese 2016;89
9358701;Cogno Montegrilli Langhe 2009;89
9359501;Schug Carneros Pinot Noir 2017;89
8323601;Dom. de Rapatel Cuvée Nadège;89
8325701;Gysler Blanc de Noir Brut 2014;89
8326701;Zarate Tras da Viña 2016;89
8326902;La Chartreuse de Coutet 2014;89
8338201;Ch. Salettes Bandol Blanc 2017;89
8347601;Clover Hill Tasmanian Cuvèe;89
8356901;Lisa Bunn Grauer Burgunder Reserve 2016;89
8358101;Melovivo Cerasuolo di Vittoria;89
8364401;Le Sang des Cailloux Vacqueyras Azalais 2015;89
9063801;Osvaldo Barberis Muntaja Nebbiolo d'Alba 2011;89
7969801;Schmitt d.b Riesling;89
7969901;Schmitt Erdreich;89
7970301;Aphros Silenus 2015;89
7971501;Villa Job Sauvignon 2016;89
7971801;Lamoresca Bianco 2017;89
7984801;Collemassari Montecucco Rosso Riserva 2014;89
7986301;Livon RoncAlto Ribolla Gialla 2016;89
8019801;Mirum Verdicchio di Matelica Riserva 2013;89
7954201;Charmes de Kirwan 2014;89
7956801;Von Hövel Scharzhofberg Riesling Kabinett 2016;89
7958901;Dom. des Miquettes St. Joseph 2016;89
7961601;Hirschhof Westhofen Morstein Riesling Spätlese Trocken;89
691201;Le Piane Mimmo 2015;89
744601;Habrard Crozes Hermitage 2017;89
746501;Planeta Nerello Mascalese 2016;89
754301;Col d'Ôrcia Rosso di Montalcino 2016;89
766101;Billaud Simon Chablis 2017;89
767301;Meinklang Graupert Zweigelt 2015;89
784801;Graci Etna Bianco 2017;89
170001;Gramona Imperial Gran Reserva Brut 2013;89
173501;Niepoort Bioma Douro 2015;89
401501;Schatz A Finca Sanguijuela 2007;89
457501;Carillon Bourgogne Chardonnay 2017;89
484701;Didier Montchevet Hautes Côtes de Beaune 2016;89
509601;Schäfer-Fröhlich Bockenauer Vulkangestein Riesling Trocken 2016;89
513101;Occhipinti SP 68 Bianco 2018;89
520401;Fontanabianca Barbaresco 2016;89
520601;Burlotto Langhe Nebbiolo 2017;89
148301;Benjamin Leroux Bourgogne Blanc 2017;89
157901;Kloster Eberbach Steinberger Riesling Kabinett 2017;89
161801;Ioppa Ghemme 2008;89
165801;Heinrich Blaufränkisch 2016;89
540501;Craggy Range Te Muna Sauvignon Blanc 2018;89
566401;Kloster Eberbach Hattenheimer Engelmannsberg Riesling Kabinett 2017;89
588002;Colosia Fino;89
791801;Valduero Crianza 2015;89
826401;Clarendelle Bordeaux Rouge 2014;89
862201;Charles Audoin Bourgogne Pinot Noir 2017;89
2002;Graham's Late Bottled Vintage 2013;89
4284101;Fernand Engel Silberberg de Rorschwihr Riesling 2014;89
4299901;Clos de los Siete 2015;89
4314001;Torres Vigno Carignan 2015;89
4372002;Castaño Monastrell Dulce 2011;89
4398701;Gobelsburger Urgestein Riesling 2017;89
4399301;Seghesio Sonoma Zinfandel 2017;89
4401201;Ch. des Jacques Moulin-a-Vent 2015;89
4405001;Albariño de Fefiñanes 2018;89
4422201;Suavia Soave Classico Monte Carbonare Garganega 2016;89
4437601;Arlaud Roncevie Bourgogne 2016;89
4463101;Schloss Lieser Riesling Kabinett 2017;89
4473002;Kracher Cuvée Beerenauslese 2017;89
4481601;Moreau-Naudet Chablis Vieilles Vignes Pargeus 2017;89
3656401;Riffault Sancerre Akmèniné 2013;89
3656801;Pierre Frick Crémant d'Alsace 2016;89
3663101;Le Cinciole Chianti Classico 2013;89
3692001;Amalia Barbera d'Alba Superiore 2015;89
3693401;Momento Chenin Blanc Verdelho 2016;89
3694701;JH Meyer Elgin Chardonnay 2017;89
3753101;Nicolas Gonin Isère Persan 2015;89
3768001;Nicolas Maillet Mâcon Verzé Le Chemin Blanc 2014;89
3788201;Cast. di Tassarolo Alborina Gavi 2014;89
3789801;Costers del Priorat Pissarres 2016;89
4029301;Badia a Coltibuono Chianti Classico Riserva 2013;89
4105801;Olivier Leflaive Bourgogne Blanc Les Sétilles;89
4106301;Villa Cafaggio Chianti Classico Riserva 2013;89
4206702;Accordini Recioto della Valpolicella 2016;89
3797601;Canlibero Bonacreanza Falanghina 2013;89
3817401;Lucien le Moine Inopia Rouge 2016;89
3817601;Lucien le Moine Inopia Blanc 2015;89
3859301;AT Roca Xarel-lo Penedès 2017;89
3905601;Caravaglio Occhio di Terra Malvasia 2017;89
3909201;Wirsching Iphöfer Julius-Echter-Berg Silvaner Trocken 2015;89
3910001;Colla Bricco del Drago 2013;89
3916801;Reynaud Beaumont Crozes-Hermitage 2018;89
3918701;Clos Lentiscus Blanc de Blancs Brut Nature 2013;89
3922401;Richard Rottiers Beaujolais Villages La Sambinerie 2017;89
3922501;Thillardon Chénas Les Blémonts 2014;89
3927001;Bernabeleva Navaherreros Blanco 2017;89
3927101;Bernabeleva Navaherreros 2017;89
3962301;Livio Felluga Sharis 2015;89
3972601;La Conreria d'Scala Les Brugueres 2015;89
3977901;Castello di Gabbiano Bellezza Chianti Classico Gran Selezione 2015;89
3981301;Allram Rosegartl Grüner Veltliner 2015;89
4483701;Matrot Bourgogne Chardonnay 2017;89
4504201;Talenti Rosso di Montalcino 2017;89
4529401;Tissot Patchwork Chardonnay 2017;89
4533101;Quinta do Crasto Reserva 2016;89
3580701;Cal Pla Mas d'en Compte 2012;89
3597601;Barranco Oscuro Salvaje Blanco;89
3606701;Barranco Oscuro V de Valenzuela 2016;89
10390401;Dom. Arnoux Savigny-Lès-Beaune Les Pimentiers 2015;89
10391401;Winiveria Mtsvane 2017;89
10399901;Zind-Humbrecht Riesling Turckheim 2018;89
10400301;Muhr van der Niepoort Cuvee Vom Berg 2015;89
10403801;La Rajade Sauvignon 2016;89
3910001;Colla Bricco del Drago 2013;89
3916801;Reynaud Beaumont Crozes-Hermitage 2018;89
3580701;Cal Pla Mas d'en Compte 2012;89
3597601;Barranco Oscuro Salvaje Blanco;89
3606701;Barranco Oscuro V de Valenzuela 2016;89
3542701;Ruggabellus Fluus 2016;89
3543701;OMA Barbaresco 2012;89
3549701;Terra Costantino Etna Bianco 2017;89
3550301;Yohan Lardy Fleurie Le Vivier 2018;89
5473101;Chronic Cellars Purple Paradise;89
5482004;Graham's 10 Years Old Tawny;89
5484401;Tripoz Crémant de Bourgogne Nature Brut;89
5484601;Tripoz Mâcon-Vinzelles Les Morandes 2015;89
5485201;Mother Rock Liquid Skin Chenin Blanc 2017;89
5506301;Allegrini La Grola 2016;89
5518101;Monsanto Chianti Classico 2015;89
5540102;Karl May Riesling Auslese 2018;89
5296101;Massa Pertichetta Croatina 2011;89
5322402;M. Chapoutier Banyuls 2016;89
5389701;Casa d'Ambra Ischia Bianco 2017;89
5394701;Contino Rosado 2015;89
5398001;Clarendelle Blanc 2017;89
6251901;Janasse Terre d'Argile 2016;89
6337601;Pieropan Soave Classico Calvarino 2017;89
6828501;Mas del Périé Cahors La Roque 2017;89
6841201;San Michele Appiano Südtiroler Pinot Nero Riserva 2016;89
6841901;La Mano Verde Terra Rossa 2015;89
6862701;Ch. Fourcas Dupré Listrac-Médoc 2011;89
6862801;K. Wechsler Riesling Kirchspiel Feinherb 2017;89
6863901;Gulfi Cerasuolo di Vittoria 2015;89
5819801;J. Moreau & Fils Chablis 1er Cru Vaucoupin 2016;89
5843001;Marc Kreydenweiss Clos du Val d'Éléon 2016;89
5844001;Gobelsburg Riesling Gaisberg 2017;89
5904801;Soffocone di Vincigliata 2016;89
5936601;Kloster Eberbach Baiken Riesling Trocken 2016;89
5936701;Kloster Eberbach Steinberger Riesling Trocken 2016;89
5939201;Jean-Marc Bernhard Vieilles Vignes Riesling 2017;89
5671901;Guillot-Broux Mâcon-Chardonnay les Combettes 2015;89
5672001;Guillot-Broux Mâcon Cruzilles Les Genièvrières 2016;89
5695301;Louis Jadot Chablis 2018;89
5699601;Schaefer Graacher Himmelreich Riesling Kabinett 2017;89
5729401;Piovene Porto Godi Polveriera Rosso 2015;89
5740802;Allram Grüner Veltliner Eiswein 2018;89
5765101;Les Boucauds Sancerre 2018;89
5770101;Kalkmergel Rsl Spätlese Trocken 2017;89
5953801;Dom. Tariquet Les Dernières Grives 2016;89
5778901;Georges Reynaud Crozes-Hermitage 2013;89
5789701;Reyneke Cornerstone 2015;89
10390401;Dom. Arnoux Savigny-Lès-Beaune Les Pimentiers 2015;89
10391401;Winiveria Mtsvane 2017;89
10399901;Zind-Humbrecht Riesling Turckheim 2018;89
10400301;Muhr van der Niepoort Cuvee Vom Berg 2015;89
10403801;La Rajade Sauvignon 2016;89
10413501;Schwedhelm Riesling Zellertal 2018;89
10657702;Von Buhl Scheurebe Auslese;89
10658401;Closerie des Thorins Moulin-à-Vent 2015;89
10661401;Georg Müller Hattenheimer Hassel Riesling Kabinett Grosse Lage 2014;89
10661701;Georg Müller Daniel Spätburgunder Trocken 2016;89
10662401;Krasna Hora Chardonnay Barrel Selection 2017;89
10663601;Ch. de Mérande La Belle Romaine Arbin Mondeuse 2017;89
6862701;Ch. Fourcas Dupré Listrac-Médoc 2011;89
6862801;K. Wechsler Riesling Kirchspiel Feinherb 2017;89
6863901;Gulfi Cerasuolo di Vittoria 2015;89
6875801;Dom. Lucci Vino Rosso;89
6933801;Balthasar Ress Hallgarten Hendelberg Riesling 2015;89
6933901;Balthasar Ress Oestricher Riesling Trocken 2017;89
6966701;Fabrice Gasnier l'Ethique Nature Chinon 2015;89
6979301;Dom. Wachau Kellerberg Riesling Smaragd 2015;89
6986201;Maquinon 2016;89
6993901;La Paonnerie Simplement Gamay 2016;89
7133601;Odinstal Riesling 120 N.N. 2017;89
7161301;Craven Cinsaut 2017;89
7161401;Craven Karibib Chenin Blanc 2018;89
7161601;Jean-Paul Brun Saint-Amour 2017;89
7262601;Ch. Soucherie Savennières Clos des Perrieres 2014;89
7265801;Markus Molitor Ürziger Würzgarten Riesling Spätlese 2015;89
7268101;Royal Tokaji Dry Furmint Vineyard Selection 2015;89
